order_id,created_at,discount,product_id,quantity,subtotal,tax,total,customer_id
15312,2022-06-08 11:27:42,15,220,46,15272,763.6,13630.26,226
2391,2022-06-08 21:20:32,10,248,44,43076,3446.08,41869.87,664
19044,2022-06-10 14:18:42,15,183,49,6174,1173.06,6245.0,225
10836,2022-06-30 02:17:10,15,193,43,7353,514.71,6687.55,27
23454,2022-06-26 02:38:09,10,420,44,1320,184.8,1354.32,812
4460,2022-06-29 02:55:30,10,435,24,20856,1042.8,19708.92,505
18811,2022-06-20 22:05:10,10,15,40,21000,210.0,19089.0,679
26480,2022-06-25 22:29:52,0,364,31,14229,0.0,14229.0,191
22967,2022-06-12 01:18:23,15,340,12,1236,197.76,1218.7,523
21027,2022-06-16 07:12:29,10,415,33,8085,646.8,7858.62,800
473,2022-06-27 12:38:15,0,219,47,2585,232.65,2817.65,971
9829,2022-06-28 11:01:58,15,455,39,10179,203.58,8825.19,21
11761,2022-06-24 01:06:45,0,153,37,20572,4114.4,24686.4,295
8795,2022-06-23 01:29:38,0,460,1,462,32.34,494.34,578
9928,2022-06-05 22:36:29,10,437,21,2604,260.4,2577.96,798
25465,2022-06-24 08:04:20,10,395,26,7332,1246.44,7720.6,358
29222,2022-06-13 07:27:04,15,230,34,21420,1071.0,19117.35,530
28706,2022-06-17 12:04:58,15,26,33,14256,1283.04,13208.18,140
10316,2022-06-12 20:13:27,15,228,25,16550,0.0,14067.5,188
2030,2022-06-22 12:27:02,10,17,46,44942,8988.4,48537.36,898
12506,2022-06-08 11:32:54,0,324,10,4760,904.4,5664.4,861
3051,2022-06-22 17:03:51,15,472,37,17538,2104.56,16696.18,183
21989,2022-06-27 00:17:42,10,30,4,3640,473.2,3701.88,789
27211,2022-06-20 17:41:07,10,240,21,17199,1891.89,17181.8,276
21522,2022-06-09 14:37:10,0,117,50,45000,7650.0,52650.0,991
24782,2022-06-22 12:37:49,15,317,29,7540,1357.2,7562.62,835
27225,2022-06-19 18:24:54,10,143,30,17520,3328.8,18763.92,374
22151,2022-06-09 19:17:34,15,283,25,21775,2830.75,20914.89,539
4278,2022-06-30 19:07:48,0,129,1,265,47.7,312.7,116
10587,2022-06-09 16:29:49,15,459,19,5795,811.3,5615.36,384
27112,2022-06-08 15:02:04,0,500,19,13034,130.34,13164.34,258
26779,2022-06-23 19:18:49,0,245,18,8046,1287.36,9333.36,919
11131,2022-06-21 05:16:23,15,385,6,2148,236.28,2026.64,504
3527,2022-06-15 12:05:40,0,82,29,8091,1618.2,9709.2,553
26579,2022-06-26 22:16:43,15,170,46,21252,3400.32,20954.47,359
27548,2022-06-12 01:09:55,0,78,15,4350,130.5,4480.5,713
13359,2022-06-15 03:44:16,0,354,7,5019,552.09,5571.09,687
1625,2022-06-19 23:40:07,10,209,38,36214,1086.42,33570.38,64
7578,2022-06-13 22:09:18,15,258,45,42795,6847.2,42195.87,954
26486,2022-06-18 02:44:35,15,54,30,20220,3639.6,20280.66,72
10894,2022-06-13 02:56:19,0,139,47,44368,5324.16,49692.16,853
8002,2022-06-22 16:01:13,15,159,48,45600,6840.0,44574.0,996
1252,2022-06-23 16:13:54,15,356,35,20510,2666.3,19699.86,470
13481,2022-06-27 00:20:33,15,40,32,9088,1454.08,8960.77,5
8917,2022-06-27 20:06:22,15,304,8,696,118.32,692.17,452
9034,2022-06-25 00:10:59,0,409,48,37296,5594.4,42890.4,125
3462,2022-06-18 16:27:54,15,20,35,34650,3465.0,32397.75,413
21958,2022-06-15 02:18:40,15,449,21,13440,268.8,11652.48,594
7247,2022-06-11 18:30:29,10,213,48,43584,1307.52,40402.37,84
23561,2022-06-25 19:06:23,0,383,3,2400,264.0,2664.0,127
8572,2022-06-29 03:41:21,0,150,36,13968,139.68,14107.68,774
8705,2022-06-28 17:48:08,10,151,30,1320,184.8,1354.32,104
23973,2022-06-08 08:32:42,0,180,2,1654,181.94,1835.94,598
8404,2022-06-18 04:20:13,10,494,14,8232,1481.76,8742.38,944
29618,2022-06-26 09:47:26,15,127,50,13000,130.0,11160.5,2
21450,2022-06-18 13:43:16,15,216,40,5560,0.0,4726.0,151
22376,2022-06-15 22:27:28,15,150,49,19012,1901.2,17776.22,253
18123,2022-06-23 18:03:08,15,171,33,14091,1550.01,13294.86,112
23217,2022-06-22 05:48:19,15,404,17,340,3.4,291.89,854
3582,2022-06-16 00:46:08,0,330,28,27272,5454.4,32726.4,445
5665,2022-06-15 09:42:00,15,383,25,20000,2600.0,19210.0,440
24357,2022-06-21 11:28:22,10,382,17,13855,554.2,12968.28,151
20024,2022-06-20 00:15:12,10,445,39,28353,1417.65,26793.59,110
13003,2022-06-06 12:35:14,10,172,38,25764,4637.52,27361.37,461
14169,2022-06-17 05:45:43,0,439,44,10780,862.4,11642.4,65
18856,2022-06-10 14:50:59,10,372,29,21953,1097.65,20745.59,897
15961,2022-06-22 05:56:01,10,221,44,10736,1503.04,11015.14,812
3939,2022-06-12 22:32:19,15,394,50,34550,6219.0,34653.65,632
2794,2022-06-09 20:10:26,0,437,48,5952,416.64,6368.64,228
16476,2022-06-11 12:59:40,10,84,20,6300,630.0,6237.0,249
11052,2022-06-15 15:15:07,10,86,34,20502,3485.34,21588.61,968
25688,2022-06-29 17:09:34,0,205,4,3164,94.92,3258.92,864
2419,2022-06-23 07:07:12,0,399,8,3496,0.0,3496.0,782
29209,2022-06-13 09:43:41,15,493,20,2420,435.6,2427.26,907
12029,2022-06-21 09:28:04,0,255,29,17603,1936.33,19539.33,563
24720,2022-06-24 21:59:59,10,463,44,21340,853.6,19974.24,596
18222,2022-06-13 22:22:59,15,135,23,3864,695.52,3875.59,119
12577,2022-06-06 00:54:47,0,143,47,27448,4666.16,32114.16,639
23183,2022-06-28 16:02:29,10,301,19,18202,364.04,16709.44,527
16449,2022-06-19 04:38:17,15,336,12,8148,0.0,6925.8,656
10776,2022-06-10 09:37:02,0,224,4,440,57.2,497.2,373
17857,2022-06-16 15:24:36,10,464,35,12670,2407.3,13569.57,761
8231,2022-06-22 01:29:37,15,365,32,5536,221.44,4893.82,402
20859,2022-06-20 02:03:51,15,58,32,21280,1702.4,19535.04,160
3428,2022-06-25 07:25:45,10,148,35,18235,3464.65,19529.69,770
9951,2022-06-25 20:12:07,0,178,20,16920,338.4,17258.4,468
13297,2022-06-14 12:19:13,0,291,20,17880,178.8,18058.8,553
12541,2022-06-29 18:22:55,0,210,47,14147,1556.17,15703.17,944
15719,2022-06-09 21:57:11,10,250,6,1536,107.52,1479.17,306
19605,2022-06-10 03:31:09,0,361,21,2856,371.28,3227.28,495
503,2022-06-10 22:30:30,0,240,25,20475,3685.5,24160.5,144
28422,2022-06-22 18:44:01,10,9,28,22484,2473.24,22461.52,935
17834,2022-06-18 18:59:15,0,497,21,16002,2560.32,18562.32,56
4344,2022-06-28 22:48:36,15,465,31,8649,778.41,8013.3,393
27566,2022-06-06 16:04:23,0,69,7,5670,1020.6,6690.6,919
1668,2022-06-12 13:37:51,15,465,13,3627,145.08,3206.27,860
27306,2022-06-21 00:54:06,10,79,33,24024,2402.4,23783.76,676
18178,2022-06-06 05:54:33,0,347,14,13034,2606.8,15640.8,438
23559,2022-06-10 10:39:16,10,496,34,18360,1652.4,18011.16,27
4426,2022-06-15 04:29:18,0,479,22,4246,721.82,4967.82,864
6642,2022-06-22 03:22:51,0,324,39,18564,3712.8,22276.8,99
22727,2022-06-11 05:34:18,15,148,34,17714,3365.66,17917.71,373
23752,2022-06-17 14:18:32,0,347,20,18620,2793.0,21413.0,975
4472,2022-06-10 03:04:53,10,310,22,14564,2621.52,15466.97,239
29441,2022-06-14 17:26:13,15,354,10,7170,932.1,6886.78,766
3409,2022-06-11 20:10:19,15,292,41,18327,1466.16,16824.19,169
17269,2022-06-19 10:34:54,10,271,47,30268,1210.72,28330.85,583
6917,2022-06-22 23:11:10,0,222,11,4620,184.8,4804.8,801
9108,2022-06-16 16:56:15,15,347,47,43757,437.57,37565.38,585
22459,2022-06-30 11:30:18,10,365,17,2941,382.33,2991.0,861
9,2022-06-18 23:42:05,15,440,31,7843,1254.88,7733.2,311
26609,2022-06-11 12:17:16,15,115,18,1062,116.82,1002.0,400
29883,2022-06-23 01:35:44,15,112,39,21411,2141.1,20019.28,935
2488,2022-06-18 23:48:59,0,273,28,12656,1392.16,14048.16,302
3093,2022-06-15 02:39:27,15,98,41,40344,3630.96,37378.72,964
28003,2022-06-07 05:00:31,15,340,43,4429,354.32,4065.82,650
2269,2022-06-30 11:14:41,15,421,28,12096,2298.24,12235.1,950
2092,2022-06-19 03:03:30,10,429,26,21710,2388.1,21688.29,231
11065,2022-06-19 18:48:21,10,232,15,8370,1506.6,8888.94,19
8932,2022-06-26 09:26:45,15,172,41,27798,4169.7,27172.54,747
9606,2022-06-07 13:31:17,0,70,5,2135,384.3,2519.3,962
26622,2022-06-10 08:35:16,10,103,15,2340,444.6,2506.14,410
10687,2022-06-28 00:38:45,10,152,49,11907,2381.4,12859.56,631
17824,2022-06-23 04:50:41,0,280,29,14065,843.9,14908.9,65
791,2022-06-23 17:30:19,0,245,40,17880,3576.0,21456.0,222
23572,2022-06-06 19:58:14,0,489,7,2450,490.0,2940.0,839
29600,2022-06-13 16:05:30,15,268,38,6992,0.0,5943.2,232
29494,2022-06-08 07:43:01,0,288,20,19540,781.6,20321.6,603
25109,2022-06-11 10:44:31,10,33,46,39560,5934.0,40944.6,357
5299,2022-06-26 18:47:26,10,496,43,23220,3715.2,24241.68,960
13246,2022-06-10 03:38:20,15,474,14,7658,382.9,6834.76,581
3980,2022-06-22 00:57:33,0,181,42,4914,294.84,5208.84,376
29217,2022-06-22 22:57:31,0,202,26,16042,1122.94,17164.94,8
25014,2022-06-29 01:33:13,0,265,20,5200,728.0,5928.0,68
25409,2022-06-21 11:58:03,10,100,45,27270,4635.9,28715.31,697
27889,2022-06-09 01:21:09,0,5,45,18630,1490.4,20120.4,991
955,2022-06-26 01:11:22,10,456,10,470,79.9,494.91,983
3484,2022-06-23 20:18:13,10,39,44,27016,2431.44,26502.7,880
5053,2022-06-18 10:49:20,0,41,18,7848,235.44,8083.44,620
13358,2022-06-16 14:45:42,15,346,26,15782,1578.2,14756.17,159
12504,2022-06-18 18:52:08,10,146,9,8703,348.12,8146.01,721
26244,2022-06-13 01:38:48,10,191,20,16140,161.4,14671.26,578
14670,2022-06-22 00:12:48,15,206,32,27552,4132.8,26932.08,39
8525,2022-06-19 05:28:40,15,40,1,284,42.6,277.61,296
16873,2022-06-14 10:41:35,10,318,16,5024,351.68,4838.11,745
6222,2022-06-08 19:41:31,10,471,21,4935,394.8,4796.82,862
13425,2022-06-15 14:15:20,0,436,29,27753,5550.6,33303.6,6
8567,2022-06-17 23:37:37,10,476,37,25160,4025.6,26267.04,457
7048,2022-06-10 18:55:45,15,110,20,16980,509.4,14865.99,546
8381,2022-06-07 16:02:46,0,363,35,5145,51.45,5196.45,523
21169,2022-06-10 12:42:00,0,362,26,19682,787.28,20469.28,441
13190,2022-06-26 01:40:12,0,77,22,18436,1474.88,19910.88,713
1010,2022-06-08 09:40:51,0,38,19,9500,1140.0,10640.0,645
15222,2022-06-15 09:39:17,15,357,20,17600,1056.0,15857.6,195
15615,2022-06-08 15:20:13,10,11,37,8362,250.86,7751.57,967
21533,2022-06-09 06:30:51,15,62,50,47800,9560.0,48756.0,664
7948,2022-06-17 10:39:59,10,410,22,21362,2136.2,21148.38,838
19398,2022-06-24 18:54:12,0,432,49,16170,808.5,16978.5,957
20643,2022-06-17 00:45:02,10,311,47,8178,0.0,7360.2,985
9766,2022-06-06 10:43:01,10,247,25,19625,2551.25,19958.62,682
1889,2022-06-16 22:31:05,10,286,30,11010,1981.8,11692.62,107
25408,2022-06-08 07:43:53,0,48,11,2816,366.08,3182.08,916
10297,2022-06-16 10:10:25,10,80,34,14586,2187.9,15096.51,235
8224,2022-06-13 01:22:44,0,381,44,4356,87.12,4443.12,227
9001,2022-06-27 03:57:55,15,276,50,400,44.0,377.4,427
16732,2022-06-27 14:24:42,15,459,9,2745,247.05,2543.24,706
17481,2022-06-24 16:55:18,0,137,15,12750,2550.0,15300.0,229
11382,2022-06-16 01:22:10,0,364,33,15147,757.35,15904.35,52
12174,2022-06-27 10:46:35,15,333,25,17150,3087.0,17201.45,412
1145,2022-06-08 04:54:28,0,195,28,7756,1163.4,8919.4,283
802,2022-06-16 10:01:10,10,142,37,7104,1136.64,7416.58,830
22636,2022-06-27 18:40:44,15,419,37,2368,94.72,2093.31,353
12124,2022-06-28 05:22:24,15,284,6,174,17.4,162.69,111
21011,2022-06-26 02:23:54,0,48,40,10240,102.4,10342.4,861
931,2022-06-29 09:34:40,0,33,39,33540,6037.2,39577.2,70
26614,2022-06-08 06:36:50,10,3,1,851,34.04,796.54,633
21109,2022-06-11 21:36:10,10,72,40,8160,652.8,7931.52,506
3039,2022-06-13 08:23:15,10,194,16,4144,290.08,3990.67,971
8675,2022-06-09 10:32:18,0,55,14,3654,365.4,4019.4,979
20151,2022-06-13 14:27:40,0,392,3,822,90.42,912.42,266
18926,2022-06-10 07:59:15,0,374,2,1944,136.08,2080.08,3
16499,2022-06-12 04:53:54,0,331,31,2170,173.6,2343.6,429
1660,2022-06-20 01:11:24,0,278,35,31990,1919.4,33909.4,75
17431,2022-06-09 08:28:33,10,492,37,8510,510.6,8118.54,54
6526,2022-06-23 18:37:22,10,182,44,36168,2893.44,35155.3,297
28160,2022-06-23 16:26:07,0,278,22,20108,201.08,20309.08,896
14837,2022-06-08 13:00:48,15,312,5,2310,92.4,2042.04,658
9005,2022-06-08 23:03:51,15,172,12,8136,1464.48,8160.41,821
8490,2022-06-29 01:42:04,15,282,29,26100,3654.0,25290.9,150
25247,2022-06-22 10:00:46,15,162,38,13338,266.76,11564.05,226
9122,2022-06-30 03:23:41,10,128,46,1564,281.52,1660.97,794
24215,2022-06-24 15:16:40,10,341,36,29484,884.52,27331.67,510
22435,2022-06-12 22:08:47,15,381,3,297,50.49,295.37,389
14638,2022-06-10 20:27:45,10,38,5,2500,250.0,2475.0,500
15273,2022-06-26 08:48:03,15,428,19,18867,2830.05,18442.49,96
7304,2022-06-06 23:00:50,15,416,47,8977,269.31,7859.36,626
710,2022-06-25 14:53:47,0,88,1,775,46.5,821.5,941
29378,2022-06-06 21:04:32,10,81,30,7140,714.0,7068.6,675
19239,2022-06-07 07:06:27,15,206,35,30135,2109.45,27407.78,721
5575,2022-06-18 08:34:12,15,475,6,4860,291.6,4378.86,915
2025,2022-06-24 22:01:31,15,325,13,2106,147.42,1915.41,591
26580,2022-06-26 04:20:34,15,297,32,31104,933.12,27231.55,278
27048,2022-06-25 18:47:46,0,250,25,6400,128.0,6528.0,193
14236,2022-06-30 14:12:55,10,212,29,24969,3245.97,25393.47,278
27679,2022-06-26 00:20:45,0,461,49,40817,7755.23,48572.23,495
9649,2022-06-07 11:39:31,0,463,39,18915,189.15,19104.15,98
25901,2022-06-15 17:35:33,15,21,9,1890,113.4,1702.89,929
11109,2022-06-08 03:41:17,0,460,43,19866,2582.58,22448.58,870
18074,2022-06-24 03:33:48,10,75,31,2170,260.4,2187.36,603
26543,2022-06-14 01:30:04,10,328,22,21758,2610.96,21932.06,269
15939,2022-06-28 02:22:54,15,377,4,3296,98.88,2885.65,908
15674,2022-06-29 20:14:57,15,53,42,24528,2943.36,23350.66,871
13189,2022-06-08 14:30:46,0,184,42,38766,2325.96,41091.96,311
21298,2022-06-24 00:21:03,0,79,28,20384,1426.88,21810.88,515
1570,2022-06-21 14:40:21,10,417,33,19701,1970.1,19503.99,170
1944,2022-06-26 15:36:03,10,87,5,1535,92.1,1464.39,613
26438,2022-06-22 08:54:30,0,489,47,16450,1151.5,17601.5,32
28507,2022-06-10 19:40:57,0,436,10,9570,574.2,10144.2,689
28352,2022-06-29 22:29:30,10,171,12,5124,512.4,5072.76,977
28055,2022-06-24 14:42:23,0,107,50,19050,0.0,19050.0,687
16629,2022-06-27 22:30:52,0,120,22,12298,1229.8,13527.8,924
11310,2022-06-05 21:36:06,0,227,45,32715,3925.8,36640.8,818
6498,2022-06-08 23:12:03,0,72,43,8772,1315.8,10087.8,626
1565,2022-06-17 04:06:58,0,33,10,8600,602.0,9202.0,913
21663,2022-06-09 22:58:26,0,425,47,32477,5845.86,38322.86,28
7607,2022-06-18 21:03:16,10,232,36,20088,3414.96,21152.66,722
13040,2022-06-18 02:55:22,10,339,9,4167,541.71,4237.84,293
1081,2022-06-25 22:57:57,15,419,29,1856,315.52,1845.79,485
11434,2022-06-09 21:07:57,10,150,49,19012,1520.96,18479.66,110
9083,2022-06-21 23:52:45,0,233,36,16308,2772.36,19080.36,738
21859,2022-06-16 00:06:21,0,196,26,21372,1709.76,23081.76,999
6863,2022-06-16 15:49:12,15,166,44,36916,2214.96,33261.32,251
25144,2022-06-19 07:27:45,15,218,31,10602,636.12,9552.4,933
22351,2022-06-12 08:47:12,0,303,49,21609,2376.99,23985.99,82
6374,2022-06-11 00:07:16,0,328,4,3956,712.08,4668.08,850
5637,2022-06-22 21:25:49,10,386,28,15848,0.0,14263.2,191
8348,2022-06-26 06:04:52,15,109,50,49600,3472.0,45111.2,798
7633,2022-06-26 15:49:26,10,235,24,3816,76.32,3503.09,267
19513,2022-06-16 05:50:54,0,497,20,15240,1066.8,16306.8,782
29863,2022-06-25 00:52:25,10,259,46,43010,6021.4,44128.26,291
29919,2022-06-23 09:01:01,15,495,50,40100,2406.0,36130.1,969
19894,2022-06-14 21:59:38,15,470,25,12325,1972.0,12152.45,529
12825,2022-06-30 13:00:35,15,401,26,24804,4712.76,25089.25,908
3207,2022-06-29 08:53:46,10,87,3,921,46.05,870.34,375
8710,2022-06-30 18:02:43,15,395,21,5922,118.44,5134.37,683
24650,2022-06-26 18:20:12,10,266,14,5278,369.46,5082.71,507
6454,2022-06-27 16:14:00,0,463,45,21825,2182.5,24007.5,207
9117,2022-06-23 05:22:20,0,229,17,13311,931.77,14242.77,507
22962,2022-06-29 18:17:39,0,36,23,4485,44.85,4529.85,320
2358,2022-06-23 12:50:39,15,374,50,48600,2916.0,43788.6,121
2201,2022-06-19 15:24:56,10,453,12,10500,735.0,10111.5,347
20536,2022-06-10 22:33:42,15,445,34,24718,988.72,21850.71,747
28007,2022-06-25 14:53:50,15,152,26,6318,379.08,5692.52,277
13863,2022-06-30 09:52:52,10,474,8,4376,350.08,4253.47,596
316,2022-06-23 08:15:30,0,222,1,420,12.6,432.6,19
2809,2022-06-11 18:40:58,10,477,19,11647,349.41,10796.77,614
5740,2022-06-21 12:09:57,10,42,2,1986,317.76,2073.38,476
13583,2022-06-21 02:52:00,0,434,12,11340,1701.0,13041.0,428
23480,2022-06-22 07:15:19,0,107,50,19050,1905.0,20955.0,567
21457,2022-06-29 18:22:18,15,103,6,936,140.4,914.94,599
4190,2022-06-09 14:57:57,10,130,27,2862,257.58,2807.62,453
2765,2022-06-24 06:44:42,0,101,29,12441,1492.92,13933.92,210
6272,2022-06-25 23:56:04,15,257,40,2720,353.6,2612.56,303
3640,2022-06-28 20:22:48,10,214,34,29716,1188.64,27814.18,321
20991,2022-06-29 17:08:58,10,303,44,19404,3298.68,20432.41,646
4181,2022-06-26 21:01:42,15,305,43,20941,3769.38,21003.82,710
18098,2022-06-20 15:13:30,15,320,13,3796,113.88,3323.4,502
7465,2022-06-07 15:23:48,0,255,30,18210,2003.1,20213.1,629
21544,2022-06-23 06:41:18,15,270,19,16587,497.61,14521.92,144
21781,2022-06-27 10:52:35,10,66,36,34092,1704.6,32216.94,900
19380,2022-06-29 21:15:31,10,220,21,6972,1045.8,7216.02,591
17598,2022-06-18 20:10:52,10,110,18,15282,611.28,14303.95,78
24838,2022-06-20 21:42:36,15,306,40,29040,2904.0,27152.4,567
567,2022-06-08 10:45:20,15,288,44,42988,5158.56,40924.58,340
17872,2022-06-08 13:11:13,15,411,6,2784,83.52,2437.39,134
28210,2022-06-29 02:28:59,15,345,1,443,35.44,406.67,41
1045,2022-06-09 15:02:34,0,214,39,34086,2386.02,36472.02,773
27403,2022-06-06 05:01:28,0,330,39,37986,4558.32,42544.32,273
5158,2022-06-17 18:18:04,0,467,11,3806,570.9,4376.9,530
8240,2022-06-28 20:03:38,15,385,47,16826,1514.34,15589.29,830
19925,2022-06-16 00:46:48,10,358,15,8685,781.65,8519.98,181
23001,2022-06-25 22:47:34,15,195,41,11357,340.71,9943.05,166
25245,2022-06-24 19:11:52,15,428,8,7944,238.32,6954.97,591
5287,2022-06-14 06:40:06,0,101,15,6435,1287.0,7722.0,616
29006,2022-06-15 02:30:09,10,128,23,782,7.82,710.84,486
11157,2022-06-12 06:19:23,15,331,25,1750,315.0,1755.25,158
15341,2022-06-18 06:29:01,10,240,15,12285,368.55,11388.2,452
25155,2022-06-25 12:54:46,15,353,1,866,25.98,758.18,500
946,2022-06-06 10:51:06,15,488,12,4884,683.76,4732.6,425
1353,2022-06-21 11:12:08,0,462,6,5994,479.52,6473.52,503
6785,2022-06-18 19:21:49,0,92,9,8910,1514.7,10424.7,700
19359,2022-06-29 21:26:56,0,335,44,6820,68.2,6888.2,631
12662,2022-06-08 17:35:30,15,69,15,12150,1579.5,11670.08,773
28462,2022-06-18 15:40:19,15,317,4,1040,104.0,972.4,952
9698,2022-06-26 10:15:46,0,85,49,29939,598.78,30537.78,603
2822,2022-06-07 11:36:43,0,221,4,976,117.12,1093.12,603
9520,2022-06-08 14:08:48,15,124,9,6264,187.92,5484.13,817
13755,2022-06-07 03:24:23,10,284,18,522,62.64,526.18,596
8409,2022-06-28 17:56:52,0,91,5,2475,321.75,2796.75,623
21134,2022-06-14 18:59:35,0,448,25,16150,3068.5,19218.5,994
25436,2022-06-09 02:54:56,0,471,36,8460,1269.0,9729.0,308
860,2022-06-13 02:04:44,0,245,12,5364,482.76,5846.76,882
18529,2022-06-30 12:33:53,0,21,33,6930,1178.1,8108.1,617
6317,2022-06-26 21:19:48,15,312,28,12936,388.08,11325.47,389
13659,2022-06-24 07:59:48,15,377,31,25544,2554.4,23883.64,109
6487,2022-06-18 05:51:24,15,370,17,986,177.48,988.96,165
19960,2022-06-27 16:17:34,0,482,10,780,23.4,803.4,37
21785,2022-06-29 08:58:39,0,93,36,864,138.24,1002.24,15
20613,2022-06-08 09:31:35,0,284,47,1363,136.3,1499.3,543
10156,2022-06-21 17:25:02,10,281,16,11920,715.2,11371.68,797
23748,2022-06-23 10:11:35,0,175,10,1520,182.4,1702.4,396
5784,2022-06-25 00:46:19,15,284,41,1189,23.78,1030.86,668
10888,2022-06-06 13:20:52,10,3,14,11914,2025.38,12545.44,927
24882,2022-06-21 00:29:42,10,266,17,6409,833.17,6517.95,415
7657,2022-06-14 23:49:53,15,392,37,10138,1520.7,9909.9,326
28490,2022-06-16 03:22:13,15,312,37,17094,2051.28,16273.49,906
12899,2022-06-30 18:33:33,10,84,21,6615,463.05,6370.24,196
5342,2022-06-11 23:09:09,0,91,18,8910,891.0,9801.0,390
20955,2022-06-16 15:10:10,10,123,1,232,27.84,233.86,413
16854,2022-06-11 17:00:29,10,24,25,1825,200.75,1823.18,646
6501,2022-06-30 16:54:22,0,72,3,612,104.04,716.04,862
5251,2022-06-18 11:20:06,0,194,5,1295,129.5,1424.5,481
14899,2022-06-13 12:44:39,10,168,36,8748,174.96,8030.66,812
22646,2022-06-11 20:23:13,10,369,31,713,0.0,641.7,390
10254,2022-06-15 12:07:33,15,373,45,44460,4001.4,41192.19,359
17070,2022-06-22 19:51:10,15,469,47,14429,2164.35,14104.35,911
11542,2022-06-11 05:06:26,0,308,4,2248,269.76,2517.76,662
18658,2022-06-27 04:43:08,10,136,36,6732,538.56,6543.5,514
20262,2022-06-20 20:35:58,10,25,37,18019,3243.42,19136.18,15
27997,2022-06-08 06:41:51,10,223,17,3332,466.48,3418.63,630
5750,2022-06-21 19:42:20,15,235,26,4134,413.4,3865.29,32
18272,2022-06-07 14:19:34,15,485,34,32742,1964.52,29500.54,332
28364,2022-06-18 19:32:46,0,396,26,4134,702.78,4836.78,890
17832,2022-06-11 13:38:02,15,143,30,17520,876.0,15636.6,751
18805,2022-06-09 08:14:41,10,427,34,24004,4320.72,25492.25,451
3171,2022-06-25 06:32:19,0,98,40,39360,4329.6,43689.6,25
18009,2022-06-17 16:04:06,10,363,16,2352,188.16,2286.14,561
84,2022-06-10 00:19:07,10,241,18,15408,1078.56,14837.9,141
6907,2022-06-25 21:38:38,0,7,22,4686,374.88,5060.88,859
16928,2022-06-16 23:02:29,15,469,24,7368,1326.24,7390.1,465
25928,2022-06-25 06:06:29,15,176,25,9425,471.25,8411.81,487
19346,2022-06-15 23:28:43,0,199,9,7047,1268.46,8315.46,677
26370,2022-06-16 09:40:39,10,181,36,4212,758.16,4473.14,962
3953,2022-06-18 21:11:02,10,228,46,30452,3045.2,30147.48,866
15573,2022-06-06 04:09:49,15,476,37,25160,754.8,22027.58,37
6869,2022-06-21 20:42:39,15,345,9,3987,358.83,3693.96,70
13646,2022-06-06 19:14:20,10,166,46,38594,1929.7,36471.33,183
28985,2022-06-28 04:00:00,10,152,16,3888,544.32,3989.09,550
6812,2022-06-27 15:56:00,10,410,27,26217,2883.87,26190.78,528
7262,2022-06-08 01:13:00,10,22,35,11550,1501.5,11746.35,431
19086,2022-06-23 14:33:21,15,347,12,11172,1005.48,10350.86,243
8989,2022-06-30 10:25:21,10,498,47,34028,4083.36,34300.22,842
7050,2022-06-16 08:02:08,0,336,15,10185,1833.3,12018.3,601
15071,2022-06-16 22:52:17,10,59,38,33706,3370.6,33368.94,216
1628,2022-06-15 05:18:26,10,187,25,2550,229.5,2501.55,247
26469,2022-06-18 05:53:16,15,492,46,10580,1587.0,10341.95,197
17270,2022-06-13 20:40:36,15,80,48,20592,1647.36,18903.46,95
29157,2022-06-22 10:07:24,15,281,13,9685,387.4,8561.54,284
24677,2022-06-27 06:59:12,0,87,14,4298,343.84,4641.84,635
14563,2022-06-25 04:35:30,10,320,36,10512,946.08,10312.27,515
26658,2022-06-16 11:36:32,10,234,27,5292,952.56,5620.1,853
4745,2022-06-19 17:34:30,10,202,30,18510,925.5,17491.95,391
17924,2022-06-15 20:14:58,15,86,3,1809,54.27,1583.78,448
21301,2022-06-08 07:51:17,0,196,44,36168,1808.4,37976.4,289
10831,2022-06-27 13:48:01,15,416,19,3629,399.19,3423.96,446
26551,2022-06-07 08:49:00,15,158,44,2728,81.84,2388.36,409
17395,2022-06-22 03:28:13,0,333,31,21266,2977.24,24243.24,921
18367,2022-06-26 13:30:27,15,310,40,26480,5296.0,27009.6,90
21581,2022-06-12 12:27:39,0,164,50,4600,644.0,5244.0,419
12265,2022-06-14 12:55:39,10,322,38,21318,2771.34,21680.41,824
11340,2022-06-15 03:22:02,15,244,41,15006,1650.66,14158.16,386
25622,2022-06-08 19:25:17,10,376,10,9810,882.9,9623.61,563
12684,2022-06-18 06:08:16,10,322,25,14025,1823.25,14263.42,233
5105,2022-06-25 06:26:09,10,291,46,41124,5346.12,41823.11,746
29463,2022-06-21 19:25:01,10,312,13,6006,1141.14,6432.43,822
10462,2022-06-26 18:18:00,15,153,24,13344,1601.28,12703.49,620
